sample_index,acf_peak_lag,acf_peak_score,psd_peak_hz,psd_peak_power,mean,std,abs_max,real_reference_acf_lag_median,expected_period,acf_lag_distance,psd_peak_hz_distance,std_ratio_to_real_median,amp_ratio_to_real_absmax_q95,quality_score,quality_label
39,56.0,0.5510154662273467,1.6666666666666665,0.11724258457983273,0.30132071937065197,0.44078814101789987,1.2123003548381233,115.0,58,2.0,0.0,1.0054411116428867,0.3160658652857082,0.039909120893412,good
58,111.0,0.20091588369345523,1.6666666666666665,0.10504281620849698,-1.1533736824982044,0.42098134194921444,1.9157084778789313,115.0,58,4.0,0.0,0.9602616518967189,0.4994554817043022,0.10951499483866227,good
0,58.0,0.5242255740193701,1.6666666666666665,0.16440937561480887,-0.31972137150119306,0.3838536800210268,0.9149176312125604,115.0,58,0.0,0.0,0.8755731718582727,0.23853348852064088,0.13287655352614178,good
7,119.0,0.5403886955819084,1.6666666666666665,0.16437150890384225,0.6251238655406812,0.36660380091793116,1.369165292969965,115.0,58,4.0,0.0,0.8362260660557651,0.35696303421398906,0.2478218057517722,good
48,119.0,0.27856856337568886,1.6666666666666665,0.06643255556627768,-0.2929069650545432,0.309942702365601,0.9210324039943218,115.0,58,4.0,0.0,0.7069816680921445,0.24012770644079565,0.41571605981142035,good
9,118.0,0.5557903528837104,1.6666666666666665,0.5438447811617869,0.3558805439811947,0.6484879942817026,1.8144604862073255,115.0,58,3.0,0.0,1.4792060611067652,0.4730585298528781,0.44322963657072234,good
65,118.0,0.5140340656766698,1.6666666666666665,0.6292432029311255,0.32444436727765863,0.6616752511812386,1.4820952221189243,115.0,58,3.0,0.0,1.5092862946765049,0.38640565182164094,0.46336102449033395,good
19,65.0,0.4132003039630817,1.6666666666666665,0.4131315500702537,-0.2749787180908576,0.6217785989674268,1.8250591547365442,115.0,58,7.0,0.0,1.4182817266768963,0.47582177027114164,0.47013574244598133,good
36,68.0,0.3554424359683117,1.3333333333333333,0.2398969002259657,0.3735086062139098,0.4766600401769363,1.3907623296916627,115.0,58,10.0,0.33333333333333326,1.0872651872269403,0.36259372307076343,0.5894126673121303,borderline
54,65.0,0.41752845330496485,1.3333333333333333,0.2626557782874065,-0.4629971854878651,0.509453242543778,1.352368239580551,115.0,58,7.0,0.33333333333333326,1.1620667319461495,0.3525837768850706,0.6042230738115976,good
38,79.0,0.5242554289694294,1.6666666666666665,0.20031774142909584,0.19747971772790468,0.5621695032796709,1.6384296160309928,115.0,58,21.0,0.0,1.282312924762394,0.4271644994855374,0.6107343853086495,borderline
5,120.0,0.4276379809213006,1.6666666666666665,0.32423135267818365,-1.209304683665503,0.7434429522037147,2.747043669387902,115.0,58,5.0,0.0,1.6957990443677065,0.7161977070101987,0.6143609389104399,borderline
56,57.0,0.5169493937321409,1.6666666666666665,0.44250050591225865,1.1774609656578097,0.818334210607949,2.125576180508113,115.0,58,1.0,0.0,1.866626575998668,0.5541713091494515,0.6413742110091308,borderline
33,122.0,0.39018120156798947,1.6666666666666665,0.4260087048637762,0.1912004151432822,0.7402618692174848,1.7608743201154113,115.0,58,7.0,0.0,1.6885429698133474,0.4590877693185004,0.644555664204586,borderline
41,120.0,0.52427717593789,1.6666666666666665,0.07195094025200932,0.01765977292926175,0.24858584346592955,0.5644792869592287,115.0,58,5.0,0.0,0.5670262049607163,0.14716867281000784,0.6535566560121417,good
12,119.0,0.5187710349907795,1.6666666666666665,0.6113987555840288,-0.6112289606318836,0.8474710598064416,1.981053107937944,115.0,58,4.0,0.0,1.9330879512531212,0.5164918596604352,0.7280842163047674,borderline
10,80.0,0.5730813911836707,1.3333333333333333,0.18281907019147092,-0.39970348634581926,0.45532538479182,1.5215698614436177,115.0,58,22.0,0.33333333333333326,1.038600675569722,0.39669731426750937,0.7505179810506822,borderline
40,81.0,0.851155985900456,1.3333333333333333,0.16949121970818212,0.04448478286350566,0.4565464586329033,1.0416720913130313,115.0,58,23.0,0.33333333333333326,1.0413859543146122,0.27158037987111616,0.7704375318162475,borderline
49,82.0,0.8051088403392607,1.3333333333333333,0.29072016174791165,0.1415244611831494,0.5081489713010527,1.0066310589637883,115.0,58,24.0,0.33333333333333326,1.1590916792935504,0.2624446288455819,0.8947631000760061,borderline
14,64.0,0.4064192717039788,1.6666666666666665,0.9612368067200794,0.6102813636160487,0.9702356069100644,2.6602605405408113,115.0,58,6.0,0.0,2.2131148195467256,0.6935719735425883,0.8978492197001516,borderline
4,119.0,0.8457787737082211,1.6666666666666665,2.068547007435535,0.441298538969992,1.027261274413921,2.426559711051753,115.0,58,4.0,0.0,2.3431908020694197,0.6326424731958611,0.9204791083935269,borderline
43,81.0,0.6198956997517587,1.3333333333333333,0.29422291587082977,-0.6072006843399892,0.5304709121179999,1.6877411404462463,115.0,58,23.0,0.33333333333333326,1.2100081965510023,0.44002079336573313,0.9205121910660634,borderline
71,42.0,0.3290445324086524,1.3333333333333333,0.10033776052074003,0.531781604164602,0.6159945069527101,2.0401929282654407,115.0,58,16.0,0.33333333333333326,1.405088168674878,0.5319105456404021,0.949295456620892,borderline
53,81.0,0.8176231818049833,1.3333333333333333,0.4842212532361527,-1.2660792979952686,0.5783620615656189,2.218099852903036,115.0,58,23.0,0.33333333333333326,1.3192482737165863,0.5782936930605058,1.0069471422400982,borderline
68,119.0,0.6038597048690175,1.6666666666666665,1.4541800816240613,-1.2410016947363927,1.1218651564947761,3.353624219258497,115.0,58,4.0,0.0,2.5589829786589546,0.8743428445540463,1.0085754228372978,borderline
8,58.0,0.48209929184192263,1.6666666666666665,0.019925213015262427,0.07547908641026581,0.15188011296451268,0.3313620513173878,115.0,58,0.0,0.0,0.3464396960926533,0.08639132460409298,1.0600465127490586,borderline
52,79.0,0.571311388390898,1.3333333333333333,0.5727614798829488,-0.7079657688091221,0.6378402018577025,1.591491763618441,115.0,58,21.0,0.33333333333333326,1.4549183653747364,0.414927059416977,1.0703520916283558,borderline
50,80.0,0.579634630828443,1.0,0.1667384016802332,-0.10298775928076005,0.39451390698842875,1.0692449424907793,115.0,58,22.0,0.6666666666666665,0.8998892308786418,0.27876905801602414,1.1514606115281594,bad
59,82.0,0.7332335459102838,2.333333333333333,0.17608450994614167,-0.6473873754423114,0.4737421734512335,1.6880865133324425,115.0,58,24.0,0.6666666666666665,1.0806095109704477,0.44011083753645874,1.1579850140683974,bad
66,80.0,0.629315219998318,1.3333333333333333,0.524344872913141,1.007095479522813,0.6877717623647812,2.1169845640492566,115.0,58,22.0,0.33333333333333326,1.5688126357295793,0.551931338931317,1.1629627284201063,bad
22,81.0,0.7894060905362724,1.3333333333333333,0.08577569915064928,-0.16162571658695146,0.28074875252595105,0.7294458912706696,115.0,58,23.0,0.33333333333333326,0.640390045839693,0.19017807417399807,1.1755628991123375,borderline
37,81.0,0.20796634406790795,1.3333333333333333,0.21005148062415235,1.2371159217286474,0.6892672939288208,2.2525144037059244,115.0,58,23.0,0.33333333333333326,1.5722239546338779,0.5872661104441388,1.1823762061109566,bad
13,80.0,0.4387286728217625,1.3333333333333333,0.6137433448538477,-0.3430408650983469,0.7301151892699013,1.6112793947984794,115.0,58,22.0,0.33333333333333326,1.6653983154621117,0.4200860076478454,1.2227080014885234,bad
29,81.0,0.7219200991973678,1.0,0.14375451418996427,0.06653779967604526,0.3621833982040673,0.7691014032071612,115.0,58,23.0,0.6666666666666665,0.8261430937501286,0.20051689296880784,1.2542056742839225,bad
42,81.0,0.9358964522535421,1.3333333333333333,0.7049963675458604,-0.3419363276986971,0.7472338042869673,1.3352776774074402,115.0,58,23.0,0.33333333333333326,1.7044460068832077,0.3481279971767616,1.263125192758798,bad
18,81.0,0.9099059146950009,1.3333333333333333,0.7633166228507846,-0.4973650011024661,0.7609375333142135,1.3736714079532806,115.0,58,23.0,0.33333333333333326,1.7357043173154927,0.35813784961810463,1.281298335075601,bad
6,82.0,0.7986521621827908,1.3333333333333333,0.6228576308495265,-1.8079634983684223,0.751990798049342,2.9112593287048423,115.0,58,24.0,0.33333333333333326,1.715296745937746,0.7590113251439674,1.2867125321329096,bad
55,82.0,0.9139905900448959,2.333333333333333,0.14940470667160746,-0.26508936196994093,0.34741057142240855,1.0247388095449947,115.0,58,24.0,0.6666666666666665,0.792446163185802,0.26716560565053465,1.3130904785417647,bad
34,80.0,0.6129940800879424,1.3333333333333333,0.06742830520728978,0.13769863459261755,0.24046963337971125,0.5710949956040934,115.0,58,22.0,0.33333333333333326,0.5485130678500627,0.1488934926279452,1.3131878530077234,bad
30,82.0,0.6266290841935592,2.333333333333333,0.1089031889364082,0.26177030103808485,0.33772509503112025,0.9236641244873476,115.0,58,24.0,0.6666666666666665,0.7703535176641694,0.24081383757281977,1.3413655257602954,bad
21,81.0,0.6837327658484247,2.333333333333333,0.3480169978327771,0.20736407344439384,0.6144258791783979,1.2635809490901637,115.0,58,23.0,0.6666666666666665,1.4015101167574278,0.32943552679735616,1.4007687009224257,bad
