sample_index,acf_peak_lag,acf_peak_score,psd_peak_hz,psd_peak_power,mean,std,abs_max,real_reference_acf_lag_median,expected_period,acf_lag_distance,psd_peak_hz_distance,std_ratio_to_real_median,amp_ratio_to_real_absmax_q95,quality_score,quality_label
65,59.0,0.6621371127627353,1.6666666666666665,0.22976320715088547,0.7313040736590604,0.4282503690079973,1.4268674865624602,115.0,58,1.0,0.0,0.9768423580601546,0.3720069081796374,0.04067137232873527,good
49,117.0,0.7708685500963858,1.6666666666666665,0.22120934232374057,-0.9692772045390812,0.4246084472519781,1.676988366013333,115.0,58,2.0,0.0,0.9685351067569947,0.43721737510243097,0.06645330682523931,good
24,117.0,0.9008943146260908,1.6666666666666665,0.36158768081324416,-0.021134136047107024,0.4632995059724172,0.824393136310481,115.0,58,2.0,0.0,1.0567897068029128,0.21493232178288313,0.08971849283227076,good
63,117.0,0.7395996230928721,1.6666666666666665,0.23121678464752768,0.4241009339464244,0.4053542056358826,1.1881360536710395,115.0,58,2.0,0.0,0.9246160347746529,0.3097658500073833,0.11285948380815018,good
3,56.0,0.36241859435356166,1.6666666666666665,0.21252831655892973,-0.10561533636775239,0.48577154571156067,1.0509223786412205,115.0,58,2.0,0.0,1.1080486008467296,0.27399207599646785,0.13708320956388392,good
46,118.0,0.02281173169583771,1.6666666666666665,0.034228635519755454,-0.3151010741109147,0.3952928787873181,0.9306594403107318,115.0,58,3.0,0.0,0.9016660714932853,0.24263762698263147,0.15523517438230136,good
64,59.0,0.5116012699255196,1.6666666666666665,0.20269543788331096,0.14887864026542227,0.3791151524803599,0.8252997284252795,115.0,58,1.0,0.0,0.8647645543962953,0.21516868467767358,0.16253937986078815,good
8,118.0,0.9365890937446107,1.6666666666666665,0.2364743419201117,0.5509860561420293,0.3850972826960022,1.239349180522945,115.0,58,3.0,0.0,0.8784098390451027,0.3231179217013619,0.1813661451219319,good
39,54.0,0.4015210559110637,1.6666666666666665,0.08493114080434504,-0.26928246404316414,0.4934076847388578,1.209900565676391,115.0,58,4.0,0.0,1.1254666922103844,0.31544020231788084,0.18716330439680942,good
59,58.0,0.827077825469396,1.6666666666666665,0.1666350088611158,0.10731665550574988,0.35633558463682136,0.6313048852515074,115.0,58,0.0,0.0,0.8128041864007738,0.1645911625941542,0.20726505157968067,good
69,59.0,0.49659016461035466,1.6666666666666665,0.166245592615229,0.5322419944908192,0.3542696174167293,1.2221823908109817,115.0,58,1.0,0.0,0.8080916994141903,0.31864226826874864,0.23032111683682036,good
26,58.0,0.7290518346318836,1.6666666666666665,0.5590151841391705,-0.5627473240742268,0.5528876357743706,1.3521700472745215,115.0,58,0.0,0.0,1.2611409141881074,0.3525321050180715,0.23201679870780767,good
31,117.0,0.8708585644322427,1.6666666666666665,0.46198246272148863,0.1859631139136022,0.5365174307888125,1.1384405183513318,115.0,58,2.0,0.0,1.2238003517571572,0.29680943841435264,0.23644381809721549,good
48,117.0,0.9220412563971322,1.6666666666666665,0.23562498616295094,-0.6540521428348709,0.35170959021529175,1.1133122967443165,115.0,58,2.0,0.0,0.8022522578418617,0.2902581138406889,0.25481494322995674,good
45,119.0,0.6656480891388914,1.6666666666666665,0.22766748150278834,-0.5289925443123333,0.3623357583296041,1.1441742243377426,115.0,58,4.0,0.0,0.8264906283585597,0.29830430619745313,0.2595322179758349,good
35,57.0,0.30899673494266283,1.6666666666666665,0.07818282137521615,-0.7639831626440345,0.3433073186247831,1.2792743913050606,115.0,58,1.0,0.0,0.7830866122580723,0.33352705524834386,0.2617533525084749,good
62,57.0,0.6428138228437932,1.6666666666666665,0.2813142797708677,-0.7177769680622103,0.5661769516770662,1.6738663611225786,115.0,58,1.0,0.0,1.291453945122479,0.4364034190780147,0.2730100522379327,good
67,52.0,0.1929757511790149,1.6666666666666665,0.09143996524553069,0.051678287163573325,0.3586816703030829,0.7852546624279316,115.0,58,6.0,0.0,0.8181556256995902,0.20472830298153433,0.3041509848704824,good
16,52.0,0.34632572925832744,1.6666666666666665,0.0952910221069798,0.7517679562520811,0.5649843722671753,1.5965097827875319,115.0,58,6.0,0.0,1.2887336623924717,0.41623533633397153,0.35710835503470123,good
18,58.0,0.5938498090542682,1.6666666666666665,0.5212330994230312,-0.34011891805546685,0.6670715981414101,1.5080923876012544,115.0,58,0.0,0.0,1.5215954032516952,0.39318352379895766,0.41975939180790556,good
21,120.0,0.7052424776463725,1.6666666666666665,0.11816753265579093,0.9441491454568953,0.310100065321798,1.526228225334037,115.0,58,5.0,0.0,0.7073406141954692,0.3979118233682987,0.432449851684974,good
34,60.0,0.35672990213839556,1.6666666666666665,0.21970636105038466,0.6377011362378759,0.671427608742739,1.7281433023550812,115.0,58,2.0,0.0,1.5315314966575075,0.4505542756105967,0.46075097158793077,good
20,119.0,0.8312003178774032,1.6666666666666665,0.1410386398098125,1.2685344090357307,0.2952107671889129,1.6687704148888587,115.0,58,4.0,0.0,0.6733780115906446,0.4350748253434817,0.46441394285020277,good
15,57.0,0.45015689063670167,1.6666666666666665,0.37002482458420954,0.40672949400884745,0.6860171065900568,1.6789786864374896,115.0,58,1.0,0.0,1.5648102525243153,0.43773628309791773,0.46500595155835694,borderline
29,58.0,0.32146090462420474,1.6666666666666665,0.43672892049794876,1.4082313985935426,0.7027976647430595,2.4378574657324834,115.0,58,0.0,0.0,1.6030868336600543,0.6355879764242484,0.47193104163008126,borderline
5,63.0,0.35791816999291687,1.6666666666666665,0.27327414750653717,0.7290536276171253,0.6647652747812478,2.1828078727183797,115.0,58,5.0,0.0,1.5163346620763662,0.5690925159675578,0.5025029127579954,good
71,58.0,0.7923431372545138,1.6666666666666665,0.7114017652095339,0.8285825802968615,0.7316485949451408,1.670020908851775,115.0,58,0.0,0.0,1.6688960255029308,0.4354008488861181,0.5121623452573623,borderline
40,58.0,0.30441740974351505,1.6666666666666665,0.026363096076617548,-0.32366416810074533,0.2614206749379321,0.6952816017119281,115.0,58,0.0,0.0,0.5963025534422317,0.181270903852583,0.5170071007186401,good
61,110.0,-0.006809181139864097,1.3333333333333333,0.03331034291343078,-0.6596391498759431,0.4918742617487197,1.335075741365552,115.0,58,5.0,0.33333333333333326,1.1219689426741493,0.3480753492586471,0.5346253562763845,good
32,48.0,0.20871620857929482,1.3333333333333333,0.13151294844749375,0.558289663419251,0.45441186995950994,1.2644210998137149,115.0,58,10.0,0.33333333333333326,1.0365169412696587,0.3296545673712122,0.5416131238854333,borderline
47,122.0,-0.13230025893987374,1.3333333333333333,0.04804707971081233,0.3745223370078378,0.3973969937344483,1.0900585949699726,115.0,58,7.0,0.33333333333333326,0.9064655737362031,0.28419550621785666,0.5522252151391105,good
68,55.0,0.1289190536043814,2.0,0.0359182105279858,1.1918059318479424,0.5392660585692716,1.9896895418282463,115.0,58,3.0,0.3333333333333335,1.2300699926887289,0.5187435144913749,0.5921285436546702,good
2,120.0,0.7715983794644088,1.6666666666666665,0.07813982807015425,0.7214984381350387,0.2559818948791647,1.20950947730099,115.0,58,5.0,0.0,0.5838966546454983,0.3153382393964967,0.6242381695885806,good
43,54.0,0.5097436204020322,2.0,0.08257039731913204,0.19580589590636494,0.5492197124208898,1.5989403597712517,115.0,58,4.0,0.3333333333333335,1.2527743530428184,0.4168690261736528,0.6276594249104492,good
12,51.0,0.3041006834970364,2.0,0.06210983207244109,0.9082959407302647,0.36444508560642636,1.4692156458814296,115.0,58,7.0,0.3333333333333335,0.8313020199652607,0.38304774270962016,0.6387850970665565,good
27,54.0,0.19203559613159152,1.3333333333333333,0.08294243890753826,-1.4082879081392916,0.5758499040087273,2.1022227494120598,115.0,58,4.0,0.33333333333333326,1.3135180231685784,0.5480827005160326,0.6750079021075321,good
42,54.0,0.3987437186746255,1.6666666666666665,0.09000277321417906,-0.09848622949893529,0.8063057202018361,2.1405642254371795,115.0,58,4.0,0.0,1.8391894976385748,0.5580789293778388,0.678290501404054,borderline
6,43.0,0.16678419086437657,1.3333333333333333,0.132786463641588,0.006713224323546546,0.4810666009795182,1.0417472040672453,115.0,58,15.0,0.33333333333333326,1.0973165860273677,0.27159996295344385,0.6848217551967951,borderline
